country,year,adj_enrollment,out_school_percentage,out_school,first_grade_percentage,overage_percentage,grade_5_percentage,last_grade,completion_rate,pupils,repeater_percentage,enrollment_gross_percentage,enrollment_net_percentage
ECS,2002,95.87227,2.83171010017395,1441407.0,99.93951,,,96.699951171875,98.0746688842773,52972932.0,1.689,104.067756652832,95.32602
ECS,2003,96.55368,2.61348009109497,1315601.0,99.37385,,,96.7925720214844,97.5621795654297,51865176.0,1.60933,103.031761169434,96.03353
ECS,2004,96.35753,2.5479199886322,1303914.0,100.4209,,,96.9542236328125,97.8408126831055,52418212.0,1.523,102.428100585938,95.47854
ECS,2005,95.97669,2.91749000549316,1468050.0,99.26588,,,96.9658203125,98.0765075683594,51110784.0,1.50095,101.573661804199,95.05319
ECS,2006,95.79296,3.02724003791809,1501028.0,99.76611,,,96.9950103759766,96.921630859375,50177600.0,1.49066,101.196868896484,95.0962
ECS,2007,95.9116,2.94371008872986,1441081.0,100.4835,,,96.4332580566406,96.7337188720703,49585184.0,1.43232,101.288238525391,95.12766
ECS,2008,96.38727,2.42131996154785,1171885.0,100.1488,,,96.303581237793,97.1209182739258,49173136.0,1.47584,101.600151062012,95.39694
ECS,2009,96.1405,2.70167994499207,1298294.0,98.80117,,,97.3405838012695,97.6199569702148,48674196.0,1.37195,101.288261413574,95.12563
ECS,2010,96.21717,2.37802004814148,1139206.0,100.5932,,,96.7085189819336,97.8608779907227,48624584.0,1.33724,101.500747680664,95.42895
ECS,2011,96.59529,2.26592993736267,1087234.0,100.7397,,,96.1088714599609,98.4512023925781,48770188.0,1.40736,101.64298248291,95.61241
ECS,2012,96.66855,2.29812002182007,1106505.0,100.9605,,,96.1129913330078,97.8226623535156,48927296.0,1.35939,101.618041992188,95.5845
ECS,2013,96.8997,2.02913999557495,963149.0,99.29131,,,96.0252685546875,97.9743270874023,48909032.0,1.30296,103.040267944336,95.94929
ECS,2014,96.52081,2.26596999168396,1092714.0,98.65316,,,95.4185562133789,97.6501007080078,49200300.0,1.25173,102.027030944824,95.68722
ECS,2015,96.75939,2.00420999526978,984421.0,99.81956,,,97.0547485351563,98.4220275878906,49759644.0,1.20964,101.306869506836,95.85257
ECS,2016,96.75136,1.95526003837585,976226.0,99.99798,,,97.9974975585938,97.1601104736328,50547872.0,1.27052,101.240913391113,95.88099
ECS,2017,96.80918,1.93245005607605,985756.0,96.79257,,,98.3405838012695,97.6972427368164,51365504.0,1.25061,100.695770263672,94.97764
ECS,2018,96.05395,2.04814004898071,1061124.0,96.57037,,,98.4056396484375,97.6106719970703,52255276.0,1.23437,100.860939025879,94.87481
ECS,2019,,2.10409998893738,1102867.0,,,,98.3919372558594,98.4947814941406,52847556.0,,100.82494354248,
ECS,2020,,2.37894010543823,,,,,,98.4302825927734,,,,
ECU,2000,97.06899,2.93101000785828,50654.0,131.18863,11.7311,77.8499374389648,75.6770935058594,97.2412719726563,1925420.0,2.37268,111.411102294922,95.58856
ECU,2001,98.41587,1.58413004875183,27626.0,132.09137,11.04621,78.0232315063477,76.2133483886719,97.6651306152344,1955060.0,2.2228,112.106819152832,96.80904
ECU,2002,99.19177,0.808229982852936,14231.0,131.40617,10.44423,74.4096908569336,72.1035614013672,97.3158798217773,1982636.0,2.04879,112.599678039551,97.41598
ECU,2003,99.12592,0.874080002307892,15549.0,129.03405,10.26177,76.2689437866211,72.5962829589844,96.6519012451172,1987465.0,2.02514,111.722122192383,97.01792
ECU,2004,,,,125.86986,,76.3288421630859,75.948127746582,96.3012466430664,1989665.0,2.02517,110.647529602051,
ECU,2005,97.90248,2.09752011299133,38135.0,123.0472,10.07407,77.2888870239258,75.5703887939453,100.416580200195,1997624.0,1.6447,109.874320983887,95.95781
ECU,2006,98.50055,1.49944996833801,27548.0,127.30507,9.63124,81.7008972167969,80.5887069702148,99.7706604003906,2006430.0,1.50651,109.210762023926,95.93721
ECU,2007,99.09378,0.906220018863678,16798.0,129.14145,9.35813,,,99.1225128173828,2039168.0,1.40469,110.012107849121,96.72017
ECU,2008,94.52771,5.4722900390625,102041.0,,9.67323,94.762077331543,94.5139694213867,,2008015.0,,107.686546325684,94.52771
ECU,2009,98.13321,0.93928998708725,17566.0,,6.51668,91.7784423828125,91.271598815918,97.2144927978516,2098874.0,2.76904,112.233489990234,92.34961
ECU,2010,98.34545,0.762220025062561,14251.0,,5.98724,95.1434326171875,94.9067993164063,103.195831298828,2114197.0,2.17085,113.080253601074,92.62287
ECU,2011,98.21353,0.870050013065338,16225.0,,6.10125,87.2359085083008,85.4677429199219,106.973457336426,2128039.0,2.22252,114.117668151855,91.98807
ECU,2012,97.92038,1.18333995342255,22018.0,,6.48752,94.1747207641602,93.7218475341797,108.207130432129,2089088.0,1.74325,112.277618408203,91.67788
ECU,2013,98.0594,1.05741000175476,19637.0,,6.31878,,,108.696159362793,2068184.0,2.07134,111.369499206543,91.50564
ECU,2014,97.85115,1.04390001296997,19364.0,,6.68525,84.6728515625,82.033088684082,112.229141235352,2093835.0,1.16727,112.878486633301,91.35484
ECU,2015,98.16284,0.985889971256256,18294.0,,4.91799,92.5515289306641,90.7285308837891,106.404838562012,1998135.0,0.82549,107.683837890625,91.6503
ECU,2016,98.06549,1.07115995883942,19917.0,,4.15972,93.5159072875977,91.9346313476563,103.555740356445,1951188.0,0.70422,104.934959411621,91.66046
ECU,2017,98.03402,1.13854002952576,21217.0,103.84295,3.27094,99.1730728149414,98.6425399780273,105.41584777832,1929416.0,0.68022,103.534942626953,91.64154
ECU,2018,97.5804,1.31207001209259,24550.0,104.64206,3.04679,96.9876480102539,96.642936706543,104.43367767334,1932261.0,0.47051,103.267951965332,90.94167
ECU,2019,,1.47087001800537,27680.0,,,96.9299774169922,96.5051574707031,101.497497558594,1904379.0,,101.197547912598,
ECU,2020,,1.3798600435257,26147.0,,,,,100.613746643066,1876429.0,,99.0236587524414,
EGY,2000,88.71319,11.1072101593018,940878.0,89.49523,6.47079,98.9977188110352,98.9977188110352,91.2654800415039,7947488.0,5.49776,93.8213195800781,86.64983
EGY,2001,89.51582,10.2855596542358,859931.0,91.2633,6.06455,94.9990081787109,94.9990081787109,89.3992080688477,7856340.0,5.22507,93.9689865112305,87.37485
EGY,2002,90.3736,9.40725994110107,779610.0,93.23965,6.11278,96.0857086181641,96.0857086181641,88.2380599975586,7855433.0,5.13399,94.7885284423828,88.29474
EGY,2003,91.28832,8.46269035339355,698991.0,93.02569,5.5183,98.6022720336914,98.6022720336914,88.6696929931641,7874308.0,4.5205,95.3343734741211,89.50439
EGY,2004,,7.60071992874146,629617.0,94.04565,4.82772,93.5188674926758,93.5188674926758,90.1892395019531,7928380.0,3.97704,95.7111434936523,90.66548
EGY,2005,92.39762,7.40808010101318,740263.0,97.74805,6.535,94.3657684326172,93.1775283813477,91.9718627929688,9563627.0,2.15118,95.706672668457,89.13222
EGY,2006,89.64569,10.1430196762085,1021441.0,97.77452,9.05471,94.3875122070313,93.9118576049805,87.3576126098633,9794591.0,,97.2613220214844,88.2461
EGY,2007,94.16692,5.63067007064819,571625.0,98.83501,5.69135,,,90.9253234863281,9988181.0,,98.3864974975586,92.40917
EGY,2008,,,,,,,,,,,,
EGY,2009,95.62902,4.08226013183594,419055.0,100.75147,7.34084,97.2372894287109,96.0976867675781,93.5134582519531,10407187.0,3.34011,101.382568359375,93.55801
EGY,2010,97.74411,2.25588989257813,232505.0,100.68336,5.51419,,,96.0279922485352,10542138.0,3.47101,102.285339355469,95.94726
EGY,2011,95.64312,3.86226010322571,399760.0,101.91288,4.34644,,,,10266010.0,3.48878,99.1844863891602,93.51389
EGY,2012,98.53698,0.894680023193359,93461.0,100.88737,4.22229,,,,10945595.0,3.33557,104.779739379883,98.53698
EGY,2013,,,,102.46723,,,,100.530143737793,11102706.0,3.19873,105.094429016113,
EGY,2014,98.94022,0.414339989423752,44389.0,103.31506,3.46084,,,,11128030.0,,103.871536254883,98.0269
EGY,2015,,,,,,,,,,,,
EGY,2016,98.64429,0.513050019741058,57267.0,102.50778,2.91456,97.3792495727539,96.4185104370117,96.9064483642578,11764161.0,3.13096,105.393577575684,97.45606
EGY,2017,98.59325,0.552760004997253,63338.0,105.11241,2.66329,97.6362686157227,97.0192718505859,97.1895523071289,12161376.0,2.3461,106.13346862793,97.02531
EGY,2018,98.45783,0.651929974555969,77552.0,101.77791,2.54933,99.3827667236328,99.0093002319336,100.685211181641,12643289.0,2.11227,106.284927368164,97.03257
EGY,2019,,0.727370023727417,90674.0,,,,,104.609298706055,13265036.0,,106.409561157227,
EGY,2020,,,,,,,,,,,,
EMU,2000,98.05837,1.08753001689911,195011.0,100.2165,,,96.4074478149414,98.2485275268555,18658912.0,2.89395,104.056221008301,97.60168
EMU,2001,98.17238,1.21817004680634,215855.0,98.80791,,,96.5534133911133,99.2667465209961,18364116.0,2.84244,103.637306213379,97.587
EMU,2002,97.96402,2.0625,362367.0,97.70643,,,96.7140579223633,97.9678726196289,18079102.0,2.76675,102.90145111084,97.38783
EMU,2003,97.79556,2.08535003662109,364236.0,99.33864,,,97.1301727294922,97.8650588989258,17927866.0,2.70075,102.641937255859,97.16182
EMU,2004,97.71083,2.04748010635376,356258.0,101.8076,,,97.3169937133789,97.2918930053711,17842328.0,2.62534,102.543190002441,97.12704
EMU,2005,98.38689,1.16192996501923,201856.0,100.4396,,,97.0842132568359,95.8704528808594,17985480.0,2.64492,103.528541564941,97.8101
EMU,2006,98.44596,1.07885003089905,187127.0,101.2509,,,97.0192718505859,95.9309310913086,18029304.0,2.60737,103.9453125,97.85197
EMU,2007,98.6094,0.874430000782013,152594.0,101.5919,,,96.6352615356445,97.4759292602539,18187344.0,2.57075,104.22135925293,98.01473
EMU,2008,98.57118,1.04981005191803,183506.0,99.76291,,,96.7123794555664,97.6592330932617,18205668.0,2.64887,104.152030944824,97.88209
EMU,2009,98.47706,1.14595997333527,200577.0,99.63192,,,96.1841888427734,97.4234390258789,18154284.0,2.52935,103.721252441406,97.64435
EMU,2010,98.41267,1.11985003948212,196064.0,99.93305,,,96.5913162231445,97.3482818603516,18096532.0,2.5119,103.361259460449,97.61237
EMU,2011,98.5297,0.917159974575043,160579.0,99.82275,,,96.4637222290039,97.1805419921875,18062904.0,2.4933,103.168197631836,97.85523
EMU,2012,98.6214,1.03289997577667,181012.0,99.53147,,,96.18798828125,96.5153732299805,18011430.0,2.44434,102.777290344238,97.85339
EMU,2013,98.56774,1.15125000476837,202579.0,98.89151,,,96.3697967529297,96.2868118286133,18145458.0,2.42189,103.120048522949,97.87697
EMU,2014,98.06531,1.49026000499725,264100.0,98.12015,,,96.6338500976563,96.2146301269531,18143002.0,2.39588,102.376991271973,97.42686
EMU,2015,98.19395,1.21376001834869,216592.0,98.99631,,,97.0002593994141,96.9833831787109,18272148.0,2.37062,102.395080566406,97.58042
EMU,2016,98.14906,1.03095996379852,184999.0,98.13243,,,97.2721099853516,96.1642074584961,18325406.0,2.48095,102.12313079834,97.57071
EMU,2017,97.97185,1.173220038414,211827.0,98.05374,,,97.2432479858398,96.4197387695313,18533022.0,2.38328,102.646690368652,97.44854
EMU,2018,97.30733,1.33430004119873,241357.0,98.11037,,,97.3061065673828,96.4507217407227,18543732.0,2.36981,102.515663146973,
EMU,2019,,1.3823299407959,249849.0,,,,97.2742004394531,96.0246963500977,18509660.0,,102.407783508301,
EMU,2020,,1.37507998943329,,,,,,96.0463333129883,,,,
ERI,2000,53.25711,46.6043090820313,171852.0,95.44447,31.97462,60.5433082580566,60.5433082580566,48.5074501037598,295941.0,19.38021,80.2558364868164,52.87175
ERI,2001,56.43181,43.5499687194824,160101.0,95.3002,27.82173,81.5932922363281,81.5932922363281,49.498950958252,298691.0,13.85613,81.2486114501953,55.98924
ERI,2002,64.825,35.0835609436035,126612.0,108.41101,26.17462,86.1698226928711,86.1698226928711,48.9708518981934,330278.0,17.48012,91.5184020996094,64.29436
ERI,2003,73.05602,26.9123096466064,95191.0,107.79143,25.60681,80.8531799316406,80.8531799316406,55.2257499694824,359299.0,20.71589,101.580680847168,72.44337
ERI,2004,78.8857,21.0416297912598,72678.0,105.65928,24.50526,79.2180023193359,79.2180023193359,64.3374633789063,374997.0,21.33884,108.568588256836,77.97488
ERI,2005,83.66313,16.0517692565918,53880.0,108.25964,22.56273,73.7033996582031,73.7033996582031,79.4032897949219,377512.0,12.88913,112.467231750488,82.46788
ERI,2006,85.37455,14.4570302963257,47040.0,96.61877,21.20254,59.9699592590332,59.9699592590332,79.7164993286133,364263.0,13.70521,111.950721740723,83.71832
ERI,2007,79.29883,20.6002006530762,66304.0,82.53318,19.12191,73.3388519287109,73.3388519287109,79.3443298339844,331855.0,14.59764,103.105072021484,77.29299
ERI,2008,74.9038,25.0096206665039,80594.0,76.92445,19.07819,73.1326217651367,73.1326217651367,82.0190734863281,314034.0,15.41011,97.449821472168,72.48675
ERI,2009,69.75328,30.1812591552734,99124.0,78.41551,18.17385,69.0192184448242,69.0192184448242,87.9706878662109,300129.0,13.67046,91.3832168579102,67.39935
ERI,2010,65.47023,34.4618988037109,117798.0,76.75547,15.71948,92.9847869873047,92.9847869873047,76.3306503295898,286021.0,14.67759,83.675666809082,62.77906
ERI,2011,68.26769,31.6977405548096,114587.0,94.0621,13.4761,84.7513275146484,84.7513275146484,73.2809066772461,311737.0,11.31691,86.2345428466797,65.78386
ERI,2012,70.32085,29.6600894927979,113594.0,90.70326,11.66749,77.6005477905273,77.6005477905273,66.0858383178711,334245.0,12.55726,87.2734298706055,67.71657
ERI,2013,64.55161,33.7204895019531,144901.0,79.89,30.10661,,,61.0422286987305,396398.0,11.18741,92.2473678588867,64.40639
ERI,2014,63.45906,35.8460083007813,162329.0,,20.58357,73.0771789550781,73.0771789550781,,361604.0,,79.8505477905273,63.25635
ERI,2015,60.04856,39.2495994567871,186394.0,69.18464,21.33133,,,62.8411102294922,361684.0,6.03842,76.161003112793,59.76386
ERI,2016,,,,65.19705,,,,,,,,
ERI,2017,52.25595,47.0054512023926,238210.0,64.95305,24.34663,79.9842529296875,79.9842529296875,64.1866607666016,347009.0,7.85455,68.4745178222656,51.75237
ERI,2018,51.8316,47.3481788635254,241988.0,73.38348,24.69057,,,60.2705116271973,349753.0,8.12316,68.4338302612305,51.45515
ERI,2019,,,,,,,,,,,,
ERI,2020,,,,,,,,,,,,
ESP,2000,,0.164089992642403,3988.0,101.88117,2.56276,,,,2539995.0,,104.503059387207,99.81425
ESP,2001,,0.139870002865791,3369.0,98.8677,2.59013,,,,2505203.0,,104.024620056152,99.76442
ESP,2002,,0.093800000846386,2255.0,98.50692,2.75323,,,,2490744.0,,103.599098205566,99.82002
ESP,2003,,0.011060000397265,266.0,99.91527,2.92547,,,,2488319.0,,103.423858642578,99.85653
ESP,2004,,0.0399199984967709,962.0,102.57038,3.00659,,,102.300262451172,2497513.0,2.25168,103.647331237793,99.73118
ESP,2005,,0.140210002660751,3381.0,101.65201,3.19167,99.4472503662109,99.4023132324219,,2484903.0,,103.056991577148,99.65855
ESP,2006,99.83884,0.161160007119179,3886.0,104.61959,3.13473,,,96.6548385620117,2501205.0,2.80705,103.723320007324,99.71458
ESP,2007,,0.0585599988698959,1437.0,105.97503,3.06813,,,97.1374816894531,2555757.0,2.48721,104.151588439941,99.82284
ESP,2008,,0.0093200001865625,234.0,104.52916,3.03948,99.6852798461914,99.4652862548828,97.2900924682617,2625414.0,2.65916,104.660797119141,99.82827
ESP,2009,,0.0533699989318848,1370.0,103.42739,3.03724,95.4436721801758,95.0715789794922,97.4783935546875,2684078.0,2.69929,104.588882446289,99.77222
ESP,2010,,0.0682199969887733,1785.0,103.83369,3.10023,98.6053466796875,97.7565383911133,96.7892532348633,2720989.0,2.64253,103.975578308105,99.71354
ESP,2011,,0.0461000017821789,1223.0,105.17608,2.88697,98.1508636474609,97.1474380493164,96.1532974243164,2772909.0,2.52818,104.555648803711,99.73417
ESP,2012,,0.116820000112057,3127.0,103.26833,2.90178,97.4578475952148,95.94140625,99.3201065063477,2816584.0,2.40508,105.240180969238,99.69626
ESP,2013,99.60787,0.229420006275177,6223.0,101.73146,5.7335,97.6927032470703,96.3360900878906,99.2161331176758,2934648.0,2.44996,108.193778991699,99.55937
ESP,2014,99.52396,0.267210006713867,7383.0,98.66163,5.45233,98.3961334228516,97.4409103393555,100.101898193359,2960626.0,2.31603,107.152038574219,99.47472
ESP,2015,99.4684,0.32778000831604,9277.0,99.55732,5.28823,99.326530456543,99.2785034179688,103.359680175781,3010404.0,2.19368,106.363990783691,99.39278
ESP,2016,98.85537,0.955349981784821,27756.0,94.04701,5.1605,99.9279708862305,99.8733673095703,101.209732055664,3027751.0,2.99591,104.214172363281,98.78967
ESP,2017,97.34257,2.53093004226685,74969.0,93.46566,5.24675,99.8460998535156,99.7530364990234,100.572547912598,3042396.0,2.49786,102.710289001465,97.27171
ESP,2018,,3.07590007781982,91786.0,,,99.8514785766602,99.8332214355469,98.5260162353516,3043396.0,,101.989349365234,
ESP,2019,,2.80018997192383,83083.0,,,,,97.4414825439453,3038332.0,,102.402519226074,
ESP,2020,,,,,,,,,,,,
EST,2000,,1.01882994174957,1221.0,99.4691,3.57924,98.9138488769531,98.512336730957,95.6677474975586,123406.0,2.34024,102.967041015625,95.59569
EST,2001,,1.0898300409317,1232.0,93.96352,3.91767,98.536491394043,98.23046875,101.407081604004,117289.0,2.25426,103.774452209473,95.81607
EST,2002,,1.14743995666504,1218.0,91.9741,4.16709,98.0050430297852,97.3283309936523,102.951141357422,108637.0,2.00116,102.380531311035,95.87851
EST,2003,,0.55715000629425,552.0,94.94548,4.27469,98.574821472168,98.1506195068359,106.305892944336,100171.0,2.26113,101.187942504883,94.52595
EST,2004,,1.2739200592041,1177.0,98.58755,4.1293,98.7400894165039,98.6034393310547,102.321716308594,92098.0,2.02393,99.6817932128906,93.9248
EST,2005,,1.41067004203796,1220.0,99.37753,3.48847,96.8584136962891,96.2368621826172,102.636268615723,85539.0,1.56186,98.9073104858398,93.81157
EST,2006,,1.44484996795654,1177.0,99.09917,2.61845,98.1196670532227,97.5691375732422,94.9776382446289,79589.0,2.13472,97.7007675170898,93.00778
EST,2007,,0.088469997048378,68.0,104.91661,2.06245,98.3649520874023,98.0575790405273,94.7523498535156,76026.0,0.0,98.9084777832031,94.47473
EST,2008,,0.438199996948242,322.0,107.92414,1.54096,98.828498840332,98.3786468505859,95.4535522460938,74629.0,0.88973,101.610710144043,94.11625
EST,2009,,0.849259972572327,606.0,103.38726,1.29957,97.6467666625977,97.501220703125,98.7465896606445,73563.0,0.64978,103.061172485352,93.78504
EST,2010,99.11009,0.570519983768463,404.0,100.41265,1.14728,97.8457794189453,97.1143264770508,100.63427734375,72955.0,0.58803,103.03214263916,96.75183
EST,2011,99.64202,0.0248199999332428,18.0,96.74721,0.99789,97.5151519775391,96.9785385131836,101.431327819824,73054.0,0.65431,101.713943481445,97.38176
EST,2012,99.62533,0.045729998499155,34.0,98.01493,0.89563,97.2686004638672,96.5819320678711,103.817939758301,74249.0,0.54142,100.954490661621,97.40301
EST,2013,98.43758,1.24651002883911,947.0,97.17191,0.82227,97.9843063354492,97.6400527954102,104.320831298828,75644.0,0.53144,99.5682601928711,96.16833
EST,2014,94.38091,2.02830004692078,1598.0,96.05634,3.7143,98.2832870483398,97.9673233032227,100.092430114746,77215.0,0.54653,98.0072326660156,94.15752
EST,2015,93.72162,2.45568990707397,2012.0,96.51725,3.55052,99.2760620117188,99.2039566040039,98.7666397094727,79594.0,0.51386,97.1464080810547,93.48484
EST,2016,93.68565,2.63126993179321,2244.0,98.59807,3.51468,99.5785980224609,99.4102401733398,96.442626953125,82824.0,0.53245,97.1177978515625,93.48397
EST,2017,93.93227,2.43253993988037,2142.0,95.66679,3.43974,99.8076782226563,99.7173919677734,97.2314376831055,85617.0,0.50691,97.2301712036133,93.68129
EST,2018,,2.15716004371643,1946.0,,,99.5702514648438,99.4543685913086,96.6946334838867,88107.0,,97.6676864624023,
EST,2019,,2.49251008033752,2281.0,,,,,97.4317932128906,89618.0,,97.9281921386719,
EST,2020,,,,,,,,,,,,
ETH,2000,40.27072,59.7292785644531,6382724.0,82.44779,22.99334,64.6218566894531,61.199878692627,22.315559387207,5847259.0,12.7757,54.7184181213379,40.1724
ETH,2001,44.56625,55.4337501525879,6085635.0,84.86304,24.89345,60.4447212219238,55.7071685791016,27.7443103790283,6650841.0,13.35574,60.5821800231934,43.93817
ETH,2002,46.8104,53.1896018981934,6014090.0,81.48227,25.13011,56.0096015930176,50.9953117370605,31.6078491210938,7213043.0,13.81203,63.7933387756348,46.06448
ETH,2003,47.54802,52.4519805908203,6143478.0,79.97694,25.53188,53.6400985717773,46.9238891601563,34.9263305664063,7623074.0,14.54451,65.0845184326172,46.78406
